id,bqaffp_confidence=90_maxdev=2.0_cutoff=5
CHEMBL424673,01111001001111101111111011111111111111110011111111111111111111011111010110101001101111111110110111110110101111010110101111100101111111110100110111111110010111111111010111111011111110110111110111001001101101110111111111111111101110101111001111100110111111011011111111111001110111111010110111011011011111101100111101111001111101111111111011110111010111001101100111110101111011111111111111001011110010100110101010111011011100001111111101101110
CHEMBL3218161,10111111101011100111101111111011011111100001111101111111111101111111000011110001101111011110110010010100001111010101100100111100011110100111101100001011110111111101110111000001110111110111010111101011101111111011111111101101111100111001101111111111011111111101101110111110111010011001100110110011011111110001111101111000111111111111011011010101011110101011101111110101110011110111111011011110111111100100111010011101111100001100111111111010
CHEMBL3218160,10111111101011100111001110111011011111100011111101110111011101110111100011110001101111011110110010110100001111010110100110111100011111101111100110000011100111111101110111000001111100100111010111101011111011111011111111111101111110111001111111011110011111111101101110111110011101011000100110100111000111010001111101111001001010111110111011110101011110101011111110111101110011111111111111001010111001100010111110010111111100011100111111111000
CHEMBL3218163,10111111101011110101101111111001111111100011111100111111101001110011000011110001101111011110110011010000001111010110100110111100011101101111101110001011100111111101100110000001110110110111110111000011101111100011101111111101111100101001100111110111011111111111101110111100011110011001000111110011111110110001111101111001101011111111111011110111001110101011101111110101110011111111111011011110111110100110111000010101111100010100011111111000
CHEMBL3218162,10111111101111110111001111111001111111100011111101110111000001110011101011111001101111011110100010110100001111010110100110111100011110101101100110010011100111111101111111000011111100100110110111000010111101110111111111111101111110111001110111011111011111111111101100111110111111111000000110110011010111110101111001111011111110111111111011010101011110101011111101110101110011111111111011101011111000100110111110011111111100011101111111111000
CHEMBL3218165,10111101101111100111101110110011011111100011111101110111111001110111000011010001101110011110110011010100001111010110100110111100011101101111101110001001100111111101011011000001110100110111110111100011101111111011011111111101111110111001100110111110111111110111101110111110111110011001000111110111111110110001011101111101111111111111111010110111011110101011111101110101110011111111111111011110111000100000111110010101111100011100111111111000
CHEMBL3218164,10111111101111100111111110111001011111101011111101011111111011111010000011110001101001011110010011010100001110010100101110110100001111101111101100011010100110111101010111000001110001110111110111100001101111011011111111111101111110011011101111111111011111111111101110111110111110011001000111110011111111110001111101111001111111111111111011110111001110101011111101110101111111111111111011010110111110100010111010110101110100011100011011100010
CHEMBL3218167,10011111100111100111001111111001111111100001111101000111011001110111100011111001101100011010110010110000001111010110000110111100011111101111100110000011100111111101111111000001111100110111110111000011111111010111101111111101111110111001111111010110011111111111101110111110111111111000000110100111010111010101111101111011100011011111111011110111011110100111111101110101111011111111111110001111111000100110111110010111110100000100111110101000
CHEMBL3218166,10111111101111100011001111111001011111100011111111111111011001110011100011111001101111011010100010110110001111010110100110111100011111101111100110000011100111111101111111000001110100110111110111101001110011111111101111011101111110111001111111011110011111011111001100111110110111111000100110100111010101110101111101101010101011111101111011010111011110101111111101110101110011111111111111001011111000100010111110010111111100001100111011100000
CHEMBL3218168,00111111101111100101001111111001011111100001111101110111111011110011000011111001111111011010110010100000001111010110000110111100011101100111100110010011100111111101111111000011110100010111110011101011111001110101101111010100111110111001111111111100011111111111001100111110011100011100100111100011000111110001111001111011101001111110111011110110001110101111111100110101110011111011111111001110011000100010111110110101110100001000011011101000
CHEMBL50,00110011001011110111100011110001111111110011111111111111111111110111101010111000101010111010000111110100101111010110100110110011001000100110111110101111110111111011011111001001111110110111110001111011101010110111101101111111111100111011111110010110111110011011111111111011011111011110101110011100101111011000011001101010011111111111111011110111011111111101100101111101110011111110110010011111010100100100111010111101011100001110111100001010
CHEMBL246811,10011111101111111111101111111111011011110011111101111111111001110011011110110001111101011111110011010100101110010110100010111110011101001101111111011111101111111101110111010111111101110111110111101011101101111100111111110110111100111011110111111111010110111111101111111110011111111110000110110011111111111001111001101011111001010111111000010101101110100011111111110001111111111111111011001110101000100100101010111101110100000100111111101010
CHEMBL55,11111111101111111111001111111011111111111101111111111111111111111011111111111101111110111110100011110100101111111111100111110111111110111111110111001111011111111001011111111101111100110111111111011011111011111111111111110101111100111111110111111111111111111011101100111111111111011010001111101111111111011100111101101011101111111111111011011111111000001111101111110111111011111111110011011111110110101110111110010101011000011100111110001110
CHEMBL3651138,11010010101111111110101111111101011011100011111101010111111111010111011110110111101001110111110011110101001111011110101111111111111111100100110101011110110111111111111111111111010100110101100111110001101101110111101011011010101110111001111111110100011111011111101011111111111010011010100110011011111101000100011101101100111111111011111011011111111010001111110101111101110011111110111111001111110010111110101010111011011100010000111111010000
CHEMBL3407588,01111001101111010100100011111101111111110101101101010011011011110011010010110000101000010111100011110010001010011100000111000100111110000100110101011111110111111101010011101110110000110101010101100000100000011011011001011101101100111011110110110111011111011011001010111100101010011011100111100001000110101101011001100100111111111111111000010111011100100001001101100101110011110110111010110010110010101010111010011001001100000000001011110110
CHEMBL1201142,11011011101111101111001111111111111011111111111101111111111111011111110111111111111011111111110011111100101111011111101111010101111111001111111110011111111111111111111011111001110111110101010111110011111111111111111111111101011110111111111111101111111111111110101111111111111111111010010111101011111111111100111101111010111101111111111011010111001110101111111111110101110011011110111111001011110010100110101000111110010100111111011111011110
CHEMBL3798483,11111011001111100111000111111111111110101101111101111111110111111111110000111111101111011110100011111100101110001110101110000101101101111111110101101111111111111111011111111111110100110111111101110011011110100011111101011101111110111010110011000110111111011011111111111011110110011011110111111011011111111100111001111110011111111111111110011111011101111111101101111101110011111110110010111011010010100110111010011111011100001111011111011100
CHEMBL3407581,01111001101111010100100011111101111111110111101101010011011111010011010010100000101001011111100011110010101010011100000110100100111111011101100101001111110111111101110011101110110000110101010101100000100000011011011101011001101100011011110111110110011111011011100011111100111011011010111111000011000110101000011001111101111101111111111001010111011100100101011101100101110011111110111010110010110010101010101000111001011100001100011011010110
CHEMBL3407583,01111000101111011111100001111011011011010111101111110111011111110011110010110000101101011110000011111100001010001100000011100100111111111100110101011110110111111111011011101111110100110110010101110001110001011111111111011001101100111011111110111111011101011011100100111100100011010110100111010011011110101000011001111101011101011111111001010111010110111101101101110101111111111110111011110010110010100010111000111001011100101000010111010000
CHEMBL193373,01111011001011111111001111111011011111110111111101111111111111011011111110111001111111111110110111111100101110111111101111110100111101111110111111111111011111111011111111111111111111110011110111110001111111110111111111111110111110111111110111111111111111111010111111111011111111111010011111001011111111111100111101000111111101111111111011010111001000001101100111110101111111111110111011110011110000101110101010111111011010001111011111010111
CHEMBL420,11111011101111011101001111111111111111111101111101111111111111011111111110111011111111111101110011110101101111011111101111110110111101111111111111011111111111111001111111111101111110110110111011101011011011111111111110110110111110111111110111110111111110111111101110111010110111011111011111100111110111011100111101011011110101111111111011011111001000101111011110110101110011111111110111001111110110101100101110011111011100011100111111001110
CHEMBL3407584,01110010101111011101100001111111011011010111001111111101110111110011111011110110101001111111100011111100101011011101000111000100111110110110110101011110110111111011010111101100110100110111110101110001111001111111111111111101001110111011111111111111011100011101100100111100100011011110001111100011011111101100011001111111011111011111101001010111000110101101101101110101111011111110111011110011110010100010111000111101111000111100010011000100
CHEMBL3407587,11111010101111011111100011111111111011111111101111111111111111110011111010110110101101011110100011011100101011011100001111000100111010111110110101011111110111111111011111111111110100110111110101110001111101111111111111111101111111111001110111111111011101011011101100111110110111011110100111111011011110101000011001111111011111011111111101011111110110111101001101110111111011111111111010110010110110101010111010111101111110111100010111000100
CHEMBL3407586,01111010101111011111100001111111011101010111001111111111111111110011011011110110101101011100100011011100101011011100001011010100101111011100110100111111110111111101011111100111110100110111110101110001111001111111111001111000101010011011110111101111011111111011111100110110110111010111100111110011001110101000011001111111101111011111111101011101011110111101101101110111111011011110111011110010110010101010111010111101110100110100010011010100
CHEMBL1529697,11111011001111111111101111111111111111110101111101101110111111110111111111111011111111111110110111111101101111101100101110110101011101110110111111111111110111111111011111010010110111110111111111110011101111110111101111111101111110111111110110111111101111011011111111111001101111011010001111111011111110011101111001101001111111111111111011010101011000101111111101110101110011111111111010110111110100101110101110011101011100010001001101011100
CHEMBL3651102,11110000101111011101100111111011011101101111111101111111111111000111111010110111101010110111100011111101101111011010101111110111111111111111011111011111110111111101111111110101111101110101111111110001001101111111101011011110101110111011110111101111111111111111101111111111111111011010000111110111111111101101111001101111111111111110111011011101111110001111010101110101110011111110111110011011110010101110101010111011011100011101011111010100
CHEMBL3330328,00111011001111110111001111111111111101111111111101111111111111010111111110111001111111111110110011111101101111000111101111110111111101111111111111011111111111111111111111001101110111111011111101111011111001111111111111111110111110111111111111111111110111111011101110111111111111111010001111111111111111011100111101101101110101111110111011010111111110101111110101110101111111111111111111001111110110100110101010111011011100011111111111011100
CHEMBL3330329,10111011101111100111001111111001111101111111111101011111111111011111111111111101111111111110110011111101101111111110101111010101111111111111111111011111111111111111111111101101110111111111111101111011111001111111111111011110111110111111111111111111111111111010101110111110111111111010001111111111111111010100111101101101111111111110111011011111111010101101110101110101110011111111111111001111110110100110101000111111011110011111111111011100
CHEMBL187265,10111011101011110111100011111011111111100111111101111111110111110010100110000000101110011110010111110101101111010110101110101011101010111110111100101111110111111011011111101101111110110111110111100011001110110111101111110010001110111011011110000110011111111011111111111010011111111110111111011111001111011100111101111010111111011111111011010111110001111101100101111101110011111111110110011010010100110110111110111111111100001110111111011110
CHEMBL1945151,11111011101111101111101010111111111111101101111001111111111101110011011010101110101111111110100111111101101111011110100111010101101111011101111100101011110111111011111111110001111001110101110101100011111111110111111101111101111100011011111111111111011111011000111111110111111110111011000111110011011111111100111100111001101101111011111011010111001001111101111101110101111111111111111111011011110010101110111010111101111000011110111110011100
CHEMBL1945150,11111011101111101111101010111111111111101101111001111111111101110011011110101100101111111110110111111101101111111111100101010101101110110101111100101011110111111011111111110101111001110101110111100001101111110111111111101101111100011011101111111111011111011000111111101111111110111011001111110011011111001100111100111001101101111011111011010111001001111111111101110101111111111111111111011011110010100110111010111111111000011110111010011100
CHEMBL1945153,10111001101111111111101010101111011111101111111101111111111101110111011110101100111111111111110111111111101111011111101101010111111111111101110100001011111111111111111111110101110010110101111111101011101111110110111011111100111100111011111111111111011111111000111111101110111111011111001111111011011111111100111100111101101101011011111011010101101001111101111101110101110011111010111110011011110010101110101010111111111000011110111111011110
CHEMBL1945152,10111001101111001111101010110101011111101111111001111111110101110111011110111100111111110110110111111111001111011111101111010110101111111101111100001010110111111011111111110001111000110101111111100011111111110011111011011101111100011011111110111111011111111000111111101110111110111111001111111011010110011000111100111001101101111011111010000111101001111111111101110101110011111110111110011011110010100110101010111111111100011110101111001110
CHEMBL1945155,10111001101111001111101010111101011111101011111101111111111101110111011110100100101111011110110111111111001111011111101111110111101111111100111100001011110111111011010111110111110010110101111111101011101011110111101011101101111100011011111111011111011111111000101111111111111110011011001111110011011111011100111100111101101101011011111010010100001011111101111101110101110011111110111100011011110010101110101010111111011100011110111111011110
CHEMBL1945154,10111000101111111101101010111101011011101101111001111111111101110111011010110100101111110110111111111101001111011111101111010111111110111101111100001010110111111001111111110011111110010101110111100011101011110111011011001101111100011011111110011111011110111000101111101110111100111111000111111011010111001100111100111011101101011010111010000110101000111111111101110101110011111110111110011011110010101110101010111101111000011010101111011110
CHEMBL1945157,11111001101111101111101010111101011111101111111101111111111101110111011110101100101111111110110111111111001111111111101111010111001111110101111100001011111111111011111111110111110110110101111111101011101111110111011011111101111110111011111111111111011111111000111111111110111111011011101111011011011111011100111100111111101101011010111011010100101001011101111101110101110011111110111110011011110010100110101010111011011000011110111111011110
CHEMBL1945156,00111001101111101111101010111101011111111111111001111111111101010111011110111110111111110110111111111101001110111111101111010110101111111101111100001010111111111011111111100001111010110101111111100011111111110111111011001100101110111011111110111111011111111000111111111110111111111100101111111011011110111001111100111111101111011010111010000110101000111101111101110101110011111110111110011011010010101110101010111111111000011010101111011110
CHEMBL1945159,11111001101111101111101010111111011111101111111101111111111101110111011110111100101111111111110111111111001111011111101111010111101111111101111100001010101111111011111011100101110010110101111111101011111101110111111011111101111100111011111111111111011111110000111111101110111111011010001111111011011111001100111100111111101101011011111011010110101001011111110101110101110011111010111110011011110010101110101010111001011000011110111111011110
CHEMBL1945158,00111011101011101111101010111001011110111111111001111111111101010111011110111100111111110111110111111100001111011111101111010110101111011101110100001010110111111001111111110001111010110101111111100001111011110111011011011101111100011011111110111110011111011000111111101110111111011111001111000011010111001100111100101011101101111011111010000110001001111111011101110101110011111110011111011011110010101110101110111111011000011100101111011110
CHEMBL248049,10011111101111110111101111111111011111110011111101111111111111110011011110110001111001011111110011010100101110010110100010111110011101101111111011011111100111111101110111010111111111110011110111101011101001111100111111110110111100111011110110110110110110111111101111111110011111111010000110110011111111111001111001101011011000011111111011010111101110100011111111110001111111111111111010001110101000100110101010111101110100000100011111101010
CHEMBL3127977,11111010101111011101100011111111111111111111101111111111111111101010111011110110101001011111100011111100101010011101000011000110111111000101100101011111110111111111010011101010110100110111110101110000011101111011011111111001101110011011110111110111001111011111100110110000111011011111101111011011101111111000011001101110111111111111111001011111011110101101111101110101111011111110111011110010110010101010111000010001111110011100011111010100
CHEMBL3127976,10011010101111011101100011111111111111111111111111111111111111110011111011110110101001010110100011111110101010001000000011000100111010011111111101011111110111111111111111101110110100110111110101110001011101111011011111111001101110111011110111111111011101011011101110110010111011011111100111011011111111111000011001111111111111111111111001011111001110001101111101110111111011011110111010110010110010101010111110111001111110011100011111010100
CHEMBL3127970,11011010101111011111100011111111011111001111101111011111111111010011111011110110101001011110100011111100101011011101000011010100111111011110111101101111100111111111011111100110110100110111110101110001111001111011011001111010101100111011110111101111011111011011111100110100111111011111101111010011101110101100011001111111111111111111111101011101010111011101101101110101111011111110111010110010110010101010111110111001111110011100011011010100
CHEMBL186020,11111011101111111111101011111011111111111101011101101110111111010111110111110000101111111111110111111101001111010101101110110111101000111111111111101111110111111111011111011111110111110111010111110011000110110111111111111011111110011011111100011101111111111011111111101010111111111110011111011111001110011100111001101000000111011111111010010111111110101101100111110111110011111110011110011011110010001110101000111011011100111100111011011110
CHEMBL3127978,01111010101111011101100011111111011111110111111111010111110111100011011110010110101001011111100011111100101010011101000011000110111111001101100101011111110111111111111111101110110100110111110001110000011001111011011111011001101110011011110111110111111111011011100010110100111011011111101111010011101111111000011001111110111111111111111001011110001110101101111101110101111011111110111011110010110010101010111110111001111100011100011111000100
CHEMBL3771258,10111001101111011111000011110111111111111101111101111111111111011111111011111111111111110110110011111101101111111111100111111110101111111111101101001111110111111111111111111101110100110111111111100101111111111011111111011101101110111011110110101110111111111011111111111111111110011110011111101111011110111000111101011001111101111111111110000110111111111111101111110111110011111111111011011111010010100100111010011011111100011110101111001110
CHEMBL1243026,10011111101111010111111111111111011111010011111101111111111111110111111010111001101111011111100111010100101110010110100000111110011101101101111111111111100111011101111111000010111101110011111111101010111001011101101111111110111100111011111110110110010111111111111110101110111100111000100110110011011111111001111001101001111010011111111010010111101110101011011110110001111111111011111110001111111010100110101000010111010100100001010011101010
CHEMBL470612,00011001101101010111101011111101111111111101101001111111111111110111000010100110101111011111100111111100001111000111101110010101011111111101101100001111010111111101000010111001110100110101111111110011100011110011101001111101101110111011111111001110110111011101111011010110111101011011100111110011001101101000111001111000101101111111111011010011011111011001001100110101110011111111110110011011110010100100111110111111011000001100011101010100
CHEMBL3651099,11110010001111111111100111111111111101101111111111111111111111000111111110110101101111010111110011111101101110011111101110011011111111111111111111011111110111111111111111111101111111110101111111110000011101111111101011011111111110111011110111101111111111111110101111111111111111111000100111011111001110001100111101101111111111111111111011011111111011011111111101110101110011111110111111000011110010101110111010111011011100011111111111011100
CHEMBL255590,11010001101111010101110111001111011100010000011101011100111111110011010000100110000011110110000111111100001111001001100110010101101100011100111100010111010111111111001111101111010110110101011111101001101001111111001001011101101110000111101110001111011111111111111100110011100110111010001111010011001111111100111101001101111101011111111010110010011110100111000101110100111111011111111011100010010010100100101010111111011100001010001011000100
CHEMBL3651092,11111000001111111111001111111111011111101111111111111111111111000111111110110101101110110111110011101100001110011111101111110111111111110111111111011111110111111011111111111101011111010101111111110001101101111111101011011101101110111011110110001111111111111110101111111111111101101010010111011111111111001100111101101100111101111110111011010011111111101111100101110101110011111110111111011011110010101110111000111011011101011110011111010000
CHEMBL3651093,11110000101111011111001111111111011111101111111101110111111111110111111110110101101110110111110011011101101111011111101111110111111111110111111110011111110111111111111111111101111111110101111111110001010101111111101011011100101110111010110110101111111111110111101111111111111110001110010111011111111111001100111101101111111111111110111011011111011110001111100101110101100011111110111101011110110000101110111000110011011100011111011111010000
CHEMBL3651091,11110011001111111111001111111101111111101111111101111111111111100111111110110101101110110111110011111101101111011111101111110111011111110111111111011111100111111111111111111101111111110101111111110001011101111111101011011100111110111011111110101111111111111111101111111111111111101010110111011111111111001100111101101111111111111110111011011101111110001111110101110101110011111110111111011111110010100110101000111011011100011111011111010100
CHEMBL3651096,10110010001111010111101111111111111111100111111101001111111111110111111110110111111011110111100011111001001111011010101110110100111111111101111111011110110111111111111111110101010110110101111111110011011101111111101011011101111110111011110110011111111111011111101011111011111111011000101111111011111111000101111001101101111111111111111011011111011110101111111101110101110011111110111111001111110110101110111010111001111000011110011111010100
CHEMBL3651094,10110010001111111111101111111111011011101111111101111111111111110111111110110111101111010111110010111101101111011110100111111111111111111111111111011111111111111111111111110101010100110101110111011001011101111111101011111100101110111011110110111111011111111110101111111111111111001010011111111011111111001001111001101111110111111111111011011111111010101111110101110101110011111110111111011111110010101110111000111001111000011100011011011100
CHEMBL3651095,11110010001111111110001111111111011111101111111101011111111111000011111110110011101111110111110011111101101111011011101111110111111111110111111111010111110111111111111111110101111101110101110111010001000101111111101011011101101110111011110110101111111111111110101111111111111111101010010111110111101111001101111101101001111111111111111010011111011010101111111101110101110011111110111111000010110010101111101010111011011000011111111110000100
CHEMBL201777,11111010001111101111101011111101111111100001101101111111111111010111111111101001101111011110110111010100101011010001101110110101101100110111110111111110010111111011110111111111110100110111110101001011101101100111111101111111101110001011101111000110011111011011111111111011111111111011010111010011011110001100111101001101111101111111111011110111011100101101100111110101110011111111111111001011110110100110101010111101111100111101111011011110
CHEMBL185425,11111011101011111111101011111011011111110110111111111111111111011011111110110010101110111111010111110101101111010111101111111111101010111110110101101111110111110101010111011100110111111111011111101011001110110111101111011111101100011011111111100110011111111011111011101010111111111110011111011110011110111100111101011001110101011111011011010111111111111101101101110111110011111110111111011001110010101101111010111111111100001110011101011110
CHEMBL3651146,11011000001111010111101111111011111111100111111101010111111111000011110110110011101111010111100011111100101111011111101110010111111111111111111101011111110111111101111111111111010100110101101111111001001101111111101011111101111110111001111111101111111111111111101111011010101110110010000111010011101111101100111001101111111111111111111011010111011111111011111101110101110011111110111111010011110010100110111100010011011100010101011111010100
CHEMBL3651147,00110010101111010111101111111111011011100111111011111111011111110111011110110111101111111111110011111101101111011110100111111111111111111110101101001111110111111111111111110101110100110101110111111001001111111011101011111100101110111011110010111100011111111110101101111101111110011010100111101011001111011001111001101011100111111110111011010111111010101111101101110101110011111110111111011011110110101110111000111101111000011100011011000100
CHEMBL3651140,10110010101011110111111111111111111111101111111001011111111111000101110010010101101011010011110011111001001111011111100111010001111101111110110111010111110111111111111111101101010111110101111111010001001101111111101011011101101110111011101111001110011111111111101110111011111010111110010111001011111110101100111001101100111101011111111011010111111111111111100101110101100011111110111110010011110000100110111000111000111000010000111011000100
