id,bqaffp_90_2.0
CHEMBL362756,11110011111101111101111101111001111110100101101111110111011111111011110010110011111011111111100111111110111011010110101101010101111101110111110111001101110111111101011111001111111101110001010111100001100000111011011001011111111111111000111110010010111101110111011100101110000111010010100110110001011111101101011001011111101111111111111110110110011010001111101101111101111011111110111110011111111001110010111111111101111100001100001011101000
CHEMBL248909,11111110101111111111111111110111111011110111111101110011111111111111111010111111111110111111110111011110111111111111100111010101111110001111111101111111110111111101111111111111111001110111111111111111100010110111001101111100101111011011111111011111110111011111110110111110111111011110101111010011011111111101111101011101111110111111111110111110111100100111110101111101111111111111111111010111111001110010111101110111110100011100011111110100
CHEMBL3126079,11011001101110010111110011111101011111110110111101010111111111111011011110110100101111011111000011111110111111111010101111010000111111111111011100001111101111111111011110100010111100110111011111110010101001011111111100111101111111111111111110111101011110110111001101111110110011011111110111000111001111101101111000011100101101111111111010010111010110101111100101111101111111001100111010111111111001111110111001011010111100011100101000111010
CHEMBL2417828,11111010101111111101111101111111111110111001111110011110011111110110010010100010101001111111100111110010011110000110101111110110111110110110010100101110101110111101010111000011110110110111110111100101101111011011011001010101110111011011101110111110010111010111111100111111011111011110100111100011010110011001011100111111011110011111011011110101101110111101001101111101111111111111111010111111111011110110111111111111111100010101011111100110
CHEMBL2417829,11011010101111111101111101111101111110111001111110011111011111110110011010100010101001111111100111110010011110000110101111110110011010110100010110111110111111111101010111000011110111110111110111100101101011011011011001010101110111011011101110111110010111011111111100111111011111011110100111100011010110011001111101111111011111011111011111110101101110111101001101111101111111111111111010111111111011110110111111111011111100010101011111100110
CHEMBL449671,11111101111011011111111111111101111111111111111111110111010111110111111000110000111011111111100011111110111111011101100111111111011111111100111111001111110111111101111111111111111101110111111111111011100111111111101111111110101101111111111111111111011111011111101111111110110111111111110111110110011111101101011101111111111111011111111011111111011110101111100101111101111111111111111100011010111111010110101111111001111101011000011011101110
CHEMBL58,11111111111011011101111111111111111111111111111111010111111111110111110000110111101011111101100111110110111111011111001111011110111010111111111110111111111111111111110111101111110101110111111111110011101111111111011101111100111111111111101111011110011110011110111111111111111110111111111111110111111100111101011101101110101101111101111010111110011110100111111101111101101111111111111110111111111111110110111111111111101100010100110111111110
CHEMBL3126078,11011000001110010101110011111101011111110110011101000111111111101010011000110100101111011111000011111110111111011000101111110001111111111111011100011110110111111111011110110010010100110111011111110011101000011111111101011101111111101111111110111101011111111111001100111100110011010110110111000111001111101001111000011100101100110111111010010111010110101011100101111101111111001100111011110011111001111000111001010011111100010100111000111000
CHEMBL50,10110011011011110111110011110011111111110011111111111111111111110111101010111010101110111011000111110110111111010110100111110011011010100110111110101111110111111011011111001011111110110111110011111011101010111111101101111111111101111011111110010110111110011111111111111111011111011110101110011100101111111001011001111110011111111111111011110111011111111101100101111101111111111110111110011111111101110110111111111101111100011110111110101010
CHEMBL377962,00111010101011010111010111111001111110100101111001010100010111110011010010100000101110010110010011111110011111011100101111010110011010001111111100001101101111111101011111101111010100110111010111110001100010111111011101111001101101011001111100010100010101111101101110011111111010111110000111010001001110111101101011001100101110111111111011110111010111111011101100111101111111011110011110000010111001110101111011111001111100011000101101111100
CHEMBL1084143,11010000100101010111111101111101111111101111111001011011000101110011010010110001101101011010100111111110011110001111001111010101011011101101000100001110010111110101111110101111010100110111110011100000101001011111101001011100101111101011111110101010000101101111111101011100111010110000100111010011011100101101111001001110000101011111111010110111011110111011000101111101111111101110111111011110111011110110101111010011111100111000111001100000
CHEMBL524702,11111000111011111111111110111111111111101111101101111111111111110011111110110000101000111111000101111110111110010011101011111110111101111101111111100111111111111101111111001011110100110110111111110001110101111111111111101111111111111011111111110110001111011111111110111110100111111001101111111111010110111101011101101111001111111001111011010111011110101011111101111101111111111111111001110111111111111110111111111111111100001101011111100110
CHEMBL2314534,00010010101100000101010000110101001110000000000100010010011101000010000000100000000000010000000111010100000010001000100110000000001000100100110000000110000111101001010010000010010000010001000011100001000001110111001001000000001101001000101000011111000111001101111100100100110000000010100111011011001100000001001001111000000000110011011010010101011100000011000100111001101101110110111000110000111001110010101011010000111100000100000011100110
