id,bqaffp_confidence=90_maxdev=2.0_cutoff=5
CHEMBL1950487,10011001101111011101000111110001111110111011101001111111110111110010010010010110101001011110100111011100101010011101000111110100011010101110111111111111101011111101111111100010110111110011011111100100101001111001111111111100101110101000111111100110010111101010110100101001111101000011000111010011011110101100011001101010001001010001111011001101100111100111000100110101111111011110111010101011110000100010111111111000011100100100101111000010
CHEMBL2023923,11111001101011010101101101111111011110111101111101110111110111011011111010100010101101110110100111010101101110011111101111110100111111000111110111001111010111111101011110111011100100010011111011100010100011111011011101011101101110011010011110101100010111011111111010101001110101011110110111000111111111111001011101111111011111101101111010010110011011110111000100111101100011011110111010111110010000101010111110111100011100010000011001001000
CHEMBL124754,11111111101111010101100001111011011111110101111100011111110111100011111000101010101110101110110111010100101111011110000101110011111100111100111001111111111111101101111111010110110111110111110111010011001001110111111101011110101110111101111111101010011111011011111100111001110110111110011111000011011111101000011001111111011111111111111111010111011100101011101101110001110011101110110110111011110000100110111010110101100110001100010111011110
CHEMBL402011,00111001101111010101100111110001011011110101111100000110010111100010011100110000101000111101010111010110001110011010100111000110101010111110110100011101010110111101111110001110110100110111110101100101101010111111111111011101111101001001110110110111010111011110011001111101010001011110101111010011001110101101111001101100001111111101111110010111010110100111111101110101110011011110111010110110010000100110111010011011011100001100001011100100
CHEMBL2440459,01011110101011010111100001111101011111001111111101010111110111110011111010000010101100011111000111110110001010011110101011111000111100001100010100001111111111110101011010100010110000010111010101110001001000111111110111011000101100111011111100001110010101011111110010001100111100111010000111010001001110111000011001000100011100011111111000100101011110001001100100111100110011111110011010110010110000110000111010111001011100000000001111000010
CHEMBL3128180,01011100100111110101110011111001111111100000111101011110110111110010000010110011101110110100010111111100101001011010101110001110011111000100010100000111111111110111011111001101111000111111110011110010100001011011101101110111101100111011100110101111001101011111111111011100110001001010100111000010101110101001111001001100001111111011111110010111011110101101100101111101110011010110111110011010110010100010111100001101011100110000101100000100
CHEMBL402016,00010000101011010111100011111111011101110101011001010101111011110010001100100001100000011110000011011011001011011110100010001000001010001101100110011110110111111001000011101010100100100111011111100010110000111001101111011000111110110110111110010111001111011011101010101111110000010110100110010011000010100101111001001100001101011101111010000111010111110101101101110100100011111110111010100000110110101011111000011000011100010000011011010100
CHEMBL1224142,11011011001011011111001111111111111011100111111111111101111011010111111111101110101011111110100011110101101110011110001101000100111100111110110101111111110111111111011110101010110110010110111101110011101001110111111111011110111110101011110110101110101111011010111010111001111001011010101111110011011101011000011101101110111111111101111111010111110100001111000101110101110011011110111111110010110110111100111110111011011010111100011111010100
CHEMBL3787112,10111101101011010111100100111101011111110000111101110011111011011011101110111011101000010110001011010101101011011011100011010111111010010100110110011101010111111011110111101111110110110111111111100011101001010011101101111100101100011011110110010110001110011000101110111100110011111010100110000001001110101001011001011101101101011101111011011111000100011111011101110001110111011110110010110010010100100100111010111111011100010100011011001110
CHEMBL3754692,00011110101110010101110100100001011010000000101110001111110101100000000000100001110000010110000111001110001010011010000100010100011001010100110110000001000111101101000011000011110100010011010111100101100000000011001011011100111100001000101010101101010101010100111100111100010010010010100010010111011110111001011001101100111010000111111010011101001110100011001101110001111011001110111110010110100001100110101100011000011100010000001011000000
CHEMBL272588,01011100100011010111100110111101011111010001111101111101111011110011001000100010100010110110000011001101001100011111100111000010011100101101100100010111110111111001100111101011101110010101010111100000010100111011011101011000101100011100111110100110011101011001101110111100110000010010100111100011111110101101111001001110011111001101111010000111001010001001001100110100100111011110111010111010010000100010111000011000010000011100011011011110
CHEMBL3785865,10111110100011100111100111111111111111100110101101010111111111010111111111110101101011011110100111011100101111101111101011111100111111111101111111001111111111111111011011101111110000111101001101111011101011110111111101111100101000111000110110111110011111011111111000011011111111011110000111110011011110111101111001010101011111101111111111010110011110001001110101110101110011111110110010110110110010100100111110010100010110001100011001000100
CHEMBL2440456,00011010100011011101100001101101011111001001101101010111110011110110001010010010101000011011000111110110001010011100100011010000111110001100110101001111011011110101011110100110110000000111010101100001001000111011010001011000101100111011111110000111010101111011110010001000001000011010100011010011011110101001011001000100111100011011111000100101011110001001000100110100110111111110010010110010110000110000101010111100011100011000001011000001
CHEMBL497999,11011011100011111101100110011101011111011111111111011111101111101011101010101010101001111100000111000100001010011110001001111000111101001111110110111011101110110001111111111010110110110110010011110100101001011111111001011111111110111111010110101011011101111011111100011100111101011100110111000011011111111000111001111011111100011111111111010000111011010011001101110001111111101110111011110010110100100000101010111011011100101100011111010110
CHEMBL2207518,11011010101110000101100010111101011011100101111101101111111101100011000000100011101110110111100011111100100110001110101010111010111110110110110110011111110111111101111111111111010101110111110101100000101001111111101101010111111110000000111110100110011101011011101100111111100000010010000111110011010100100101111001111101011111011011111011010111111110011011101101110101101111111110111010110110010010100110111110101111111100010110011011011110
CHEMBL2314064,10011101101110000101111111101001001110101011111100001101110111110010100000110010101011111110100111010100011010001000001011010110001011101100110110011111001110101001101111000011010000010110010111100010111001011011001111010100100110001100111100101101011011011110011100001100000111001110110111110011001111001001111001011100010110100111111010001111001010101001001000110101101011001110110010111010110000100000101110111111010100010100011011000010
CHEMBL2314065,00011100101110010101111101101001011110101011101001101100011111110010000010110000100011110100100111010100011010001000000011010010001111001100110100011111000110101001101111000011110000110111010111110000111001011001001101010100100110101100111110011101101011001111110100001100000000000110110111110001001110000101111001001100001110110111111010011111001010101001001100110100100011001110111010101010110000100000101100111111010100011100011001000010
CHEMBL2314062,00011001101111000111111111101111001110101010111101111101111111110011000000110010101011110110000111010110001011011100001111111110011010101101110111011111000110111001101111100011110000110101010111100011101001001011000011010100100110001101111111000101101111011110111100001100100111000010111111110011001111010001111001001100011110100111111011011111001110101001010101110101100011101110110010111010110000100000101100111111010100010100011011001010
CHEMBL1258606,11010010100011110101101111111101011111000101111101110111111111100011001000100011100011110110000011111000001000011111001111000000011100001101000111000111010111111011100111100001110100110010110111101000000000111011001101011000101100011011101111101111010101011001100100111111110010010110100111100011111110111001111001001100001111111011111000010111011110100111000101110101110111101110111010111110010010100010111000010010010000011000111011000110
CHEMBL2314061,10011101101110000101111111101001001110101011111101001101111111110010000000110011101011111110100111010100011011011000001011110110011010101100110110111111000110101001101111000011110000010110010111100010111001011001001111010100100110001100011100101101111111011110011100001110100101011110111111110011001111001001111001011100011110100111111010000111001010101001001001110101101011001110110010101010110000100000101110111011010100010100011011001010
CHEMBL246258,01011011101011010011100010110001111110101111111101111111111111111111001000001010101010010110100111010100001010011110101011110100111100001100100100101110000111111000110111100111110100110011111101100110010000000111101101101100111110001001111110001111011111110101111100111000110000111110100111000011001110100100111000101101111100110101111011011111011110011001001101111001110011011110010010110011010000101010111110111010011100111100111001000110
CHEMBL246259,01011011101011111011000010110001111110101111101101111111111111111111001100011010101010010110100111010100001010011110101011110101111100001100100100101110100111111001111111100111110100110011111101100011100000010111101101101100111110001011111110001111011111110100111000101100110000010010100111010011001110100100111000100101111100110101111011011111011010101001001101111000110011001110001010110011010000100010101110011010011100100100111101000110
CHEMBL3612925,11011000100111110101100101111101111101010001111111011110111111110011101011110010111100111110100111101110001100011110101000110001111010110101110101001111010111110101011111000111111101110111110011100001101000110011001101010101101110000101111110100110011111011001111100100001110101110010010111010011001110101001111001001100011101001011111010110101011010011101101000110101110011101110111011111010110100101010111010011010011100001100011011011100
CHEMBL2415095,00011000101110000111100110010101011111110111111001111110110111000111011011100010101000011110000011100100011111011110100110111010011110011100111100001110001111111011110111000010110100110110010011110001101001111111001011011101101111001001101111010110111111010111101100111111110100011010101111000000001111111001111100001111011101011111011011010110111011101001001100110001110011001110111011111001010000100110101010011001011100111110011111010010
CHEMBL2415096,00011000101110000111100110010101011111110111111001111110110111000111011011100010101000011110000011100100011111011110100110111010011110011100111100001110001111111011110111000010110100110110010011110001101001111111001011011101101111001001101111010110111111010111101100111111110100011010101111000000001111111001111100001111011101011111011011010110111011101001001100110001110011001110111011111001010000100110101010011001011100111110011111010010
CHEMBL2171013,11110000001111011111100111110101011111010011111101111101011111110011111010111010101100011100100111110101101011010111101111011110011000100100011101101111100111111101111110000111110110110110011111101111101101111011111111111110101110111111101110111111101111010011101111111011011110011010011110110101001110101101111000111101111110011111111011110111001100010011010100110101110011101110111011111111110000100110111111110011111100111100111101000110
CHEMBL563700,11011011100111110111010111110001111100110110111101011111111111010011101100110000101111011110010111010101001010001100001011111101101000111101111101100111110111111011111111111100110100100011011101010111101011111101101111111101101110111001111111011111011001110011111110111010010110011000000110010011001101111100011101111101100101011111111010011001101110001001101101110000110011111110111110011011010000100110111110111100010100001101011011010110
CHEMBL3262163,10111001001111110111101111111111111110110111011111111101111111100011110101110111111110111101100111101100101011111111100100011110101101111111110110010111100111110001110111011111110000110011110111111101110111110111111101011100111110011111110111101110000111011111111101101110110100011001010111111011111111111001111101111101111111111101111111011010011010101111011101110001110011110110111110111111010110100100101100111111011100001100011011000110
CHEMBL594752,01111111101111010101100111111111011110100110111101010111111111011011101110110101101011011111110011111101101011111011101110011100111101001111110111000110110111111101011111110111110010110001110101010001001001111111111111011101101100111011101111011111011101011111101100111111110010011010000111110011011110111101111001101101011101111111111010011110000010111111111101110101110011111111111111001111110010100010111110111011011100011010111011001100
CHEMBL2316378,00011010101111010101101010110111011110110011101101011111011111100011000000100100111001010111010011110111101111011010000010110000011000001101110101111111011111111111011010100011010000010101111101110001100000111111001001011101111101011101101101101111010111011111111100101001000010001010000111010011010110101001111001111100011110101011011000010110001110101111001100110101110011101110010010110010100010101010101110111101011000000111001000000010
CHEMBL305187,11111001101011111111101111111111111111111111111111111111101111110011111110111101111111111111100011111100101111001111101001101110111111111111111101011111101111111101111111111111111100110111111011110000101101011111111111111110101110001111110110111110111111111111000111010011111011111010011111111011011111101000111101001111111111111111111010011111001110101011010101110101110011111110111111100010010010100101101010011011011100110001101111011100
CHEMBL3775604,10010100100011000001101111111101010111110011111101011111110011100001001000010101011001010110000011011000101010011011101011000010011100001000010110010111010110111011100111111010010100110001111111100000110000111001111101011100101100101010111111111111001110011011101100111100110000010010100011100111101110100001111001101100011101011101111011000111011110101111000100110100100111001110111010111110110000101010101010010000011100011100111111001010
CHEMBL3422948,11011111101111010101110110100001111111100100111101011111110101100000000010010011000100010101100111111000011010001010101010100000001100011110110100000001000111110100100011110001110000110111010111100001100001010011001111010100111110101100111110111101110101010101110100111110100000011010100011100010111110111001001000101110111110010111111011010100001110100011001111110001111011101110111110010110100000100110111010010110010100010000011011000000
CHEMBL3422949,11011100101111010101111110101001011111100010101101011110110101100000000011100001001100010101100111011100011010001010000110110000011100111010010100000001100111111100100111110001110100110111010011100001000001111011001111010101011110101100111110111101110101010101110110011110000000001010100011100010101110111001001000101110111110010111111011010100000110100011001111110001111011111110111111011110000000100110111010010110011100010000011001010010
CHEMBL271909,10010010101011010101100111011101011101110101011000110100111011100011001100100000100001010110100011111011001011001110100010101000011111001101110110011100010111111001000111110010001100100111010111110010100001110011001011011001111110010110110110010111001111010011101001101100100010010010100110010011000010100101011001001110001101011011111010001111010110100111101100111001101111011110111010111000110000101011111010011010011100011000011110011000
CHEMBL52627,00011011101010000101001100100101011001110110101101011111111011110011100010100010101010110111000101001100001001010110100101000000111101100110000111110110010110010101111111001100010000110011110111100000111000110111101111011101101110010100101110101110000111011011111100101010100000011000110111000011101110100000011101011000001100011111111000110011101110100111000101111101110011011110111010111100110000100110111010111011111100010000000011000000
CHEMBL255806,00011010101011010101110101101101011000110000011000010100110011110110001100100001100000011111100011111000001010001110100010101000111110101101110100000110110111101001000111110010100100110111010111100000100000110011111111010001111110000100101110010111001001111001101000101100110010011010100111010011000010100101011000001110011101011111111010000111010111110011101100111001101111011110011010111000010000100011101110011010011100010000001111010100
CHEMBL272637,11111001101111010101100111111101111110111101111101111110111011101011110010110010101001111101100111110110001100011110101011111100101010001101111110111110100111111001010111111011110100110001110111100010000001110111111101011000101110101111111111101111010111011111111100110011111100011010011011010011101110001001111001111100001111011101011011011111011011011111001101110000111111001110111011111011010010110100111101011110110000110000001011111110
CHEMBL225193,01011010100011010100100011111101011101010100101101111101011101110011100000100000101100011010000001111110001111011010000111100100001111101100110101011111101110110101010111101010110100110101010101100001100001110101001101011110101111011010111110010101011111011011101100111100000011011101100111000011111010101101011001001101101111011001111000010111001011011101101100110100111111111110111001110011010000100010111010111111011110001000011101010110
CHEMBL3651966,11111011101101100101100011110101111111011011111100011110011111110000101000110010111011001100110011010101101110010010101110110110111000111101000111000111110111111101010111010001111101110111111111110111100001101011001101111100111110101000110110000110010110011101111110001000000110111011100111100001001111100101101001011100001110111111111111010111011010100101101100110101110011100110110110011011110110100100101110011111110100011100010010000010
CHEMBL3605014,01011010101100010101110100100001011011100000100000011011000101100000000000100000000100010101100111111110011010001000000110010100011100011110010100000001000111101000100111000001110000010111010011100001100000110011000111010100111100001100111110111101010111010101110100111100100000001010100010000010001111110001001000101110001110010101111011010100011110100011001100110001111011101110111111011110100000100010111000010100010100010000011001000000
CHEMBL515150,11111011101011110111101111111101111110011101111111111111111111110011111100110111101010011111000111111101101111111011101011110110111110011101111101111100010111111010111111100101110010110111110111100001100101010011011111111111111110001111110110111110110111011011111111111100110111011010111111100010011111111101101001101111101100111101111011011111011010001011101001110101110011111010111010111010110110100110111010011100011000011100011101001110
CHEMBL1224140,11011111001111011111101111111111011111011110101111111101111111010111111111110111101001011100100111110100101110011111101111100100111110111110110101101111111111111101011111101111010110110111111101010011101000111111101111010110110100111011110111101111111101011011111110110001110001011110101111110111011111111100111101101111101111111110111111000111101101011111100101110011110011011110110111111011010100101100101010111011011110111100011111010100
CHEMBL3237571,11110011001101010101110101111111111110100111011101110111011111100111101010111010101011111111101011100100001010000110101010110111111101011010111100111110001111111011000110000101111100110111111111110101101011110011001011111111111100111111111110011111111111010111111110110001011101010011001111110011111110001101111000101100001111010111111110010110010010001111011100110101110011011111110000011010010010100010111010111100010100000100111011000110
CHEMBL2069404,11111001001110011111101011111001111111110101101010010011111011110011101000110010101010111010100111110100101011001111101111100000101010110100110100011111100110111001111111001110111100010011010111110100110011010111101001011100101100001111111110110110001111110110110101101000100100011100111111010011011110101001101000011101101101101111111011110111001100101011100101110101111111101110111000111111010000101110101010111110011100011000111001010110
CHEMBL3422978,11111101101111010101110110001001111111100000101101011111100101100011000000110001011100111101100111011100011110001000000110110110011101111110110100000011000111111101010111110011110100110110110111110001100001111011001111011000111110101101111110111101010100010101110110111110100000011010101111100011111111111001101101101100010011010111111011010100001110111011011111110001101011011110111110011010100001100010111010110101011100010000011011000110
CHEMBL1095476,10011101101111010101111111011101011110100111101101011101110101010010101100010000111000011111100111010110001011010011101010000100111011001101010010011110010111110101010111101101111000100011111111110111101011111010001101010100111110101011111110111100110111111101111100101100010111011110000111110011001110111001111101101100101110111111111010110111010110111011101101110101111011111110111110011110110000100010111000110100110100000100001111000010
CHEMBL3758976,00111000101110110101000111111101111111001011111101011111011111110100100010100111001000111111100111110110001010001000000111100010111010101110110101001111011111111101010111101110110111100011110111100011001001011111111111011000111100001101010110001011010101111111001110111011100010111110100111000101011110100000011101111110101100010111111010010101110110111111001101110101111011001110111010100010010000101110101110011011011000001100011001101110
CHEMBL524909,00111110100011000001100110110001011011000001100101011111110101100011011000110010111001011001100111111100001010010011100100111101101100111100110100000111000110111001110111010011110000100111000111100001101111100111101101001000101100111000111100110100010101011000111011110111101001111010110111100011011111101001111101001000001110010011111001010111011010100011000001110101111111111110111011101010010001100010101000011110011100111000001011001110
CHEMBL1813057,11111011101111111111101111111111111111111111111101110111110111111011111110010111111001010111100111110110101110011011101111010111101011111101111111001111011111111011101011111011111111110101011111110001111100110011101011111010101110011010110111011110010111111011111110111111110111111010001111100111101110101001111101001001101110010111111010011111101010101111000101110101110011101111111010101111110000100000111000011011010100000000111101101010
CHEMBL2441433,10111011100111010111101111111101111111110101111101011101110111110110100010011110101111011100100111011100101010011000100110110011101010111101110110101111111111111011111111100110010000110111111111100101101001111111101101110111111110001111110110000111011111011011110101111011100000011011011111110011101111101101111101111100011110111111111111011111011110001011011101110100110011011111110010111111110000100100111000011110011110001110011011000110
CHEMBL2441430,10111011101111111111001111111111111111111101111111111111111111110110111010110100101111111100100111011100101011111100101111111111101110111101111110111111111111111011111111100110110101110111111111100111101001011111111111111111111110111111110110100111111111111011111111111011101110011011011111111111101111001100111101111100011101111111111111011111111010101011010111110101110011111110110010111111110010100100111000111110011110001110011111010110
CHEMBL2441431,00011011101011010111100111111111111111111001101111111111011111110110110010110010101000011100100111011110001010111100101011111011111010111100110100011111110111111011010111000110110101110111111111100111101011010111111111011110111110111111111110100110011111011010111111111011101101011111011011001111101100101100111001111100011101111111111111011111011111111011000001110000100011011110110010111011010000100100111000111010011100001100011001010110
CHEMBL2441436,10011111100111011111100111110101111111110101111101011101110111110100101011010110101111110100100111011100101110111100000110110000111111111100110111001101011111111111111111111110010000110111110111100001101001111111111101110111111110011111111110001111011011011010110100111011101000001010110111110011101111101101011101101100111110011011111010011111010100111011001101110100100010011111110010110010010000100010101110111110011000000100111111000110
CHEMBL2441437,10011011100010011111000111110101111111111001101101111101010111110011101010010010101000111100100111011110001111111110100010111001111110111100110011001111110111111001010111001010010000110111110111100101101011110101101101011101111100001011111110001111011111011011110101111111110000011011011111111011101110101011111101111100111110111011111111010111011111111011001101110000100010011110110010111111110000100110111010111100011100001100111111000110
CHEMBL2441434,10011011100111011111101111111101111111111101111101110101110111110110101011010110101011111100100011011100101011111010100110111011101010111101110111101111011111111011111111111110010000010111111111100101101001111111101101111111111100111111110110000111001111011011110101111111111000011010011111111011101111101101111101111100011110011011111111011111011110101011001101110100110011011111110010111011110000100000111010011110011100001100011011000110
CHEMBL2441435,10011011100111011111101111111101111111111111111101110101110111110010101011010110101011111100100011011100001111111110100110011000101110111001010110101111110111111001111111111110010100110111111111100101101001111111101101111111111110011101110110001111101111011011110000111011110000011000011111110011101111101101111101111100111111111011111111010111010111111011001101110100110111011111110010111011110000100000111000110110011100001100011111000111
CHEMBL2441438,00011011100111011111100111111101111111110001111101111101110111110010101010010110101001110101100111011110101111011110100110111011001110111100110111001111000111111101011111101110010000110111111111100101101001100111101101011111111100001011111110001111001111011011110000011011110000011001010011110011101110101111111001101100111110111011111111010111011111111001011101110100110010011110110010111111110000101100101000111100011100001100111111000110
CHEMBL512827,11111111001111111111110111111101011111111111101101011111010111010011011110111110111001111110110011010100101111011100101001111010111111111101110111011111111111111001011111111110111111111101111011100011101001111010111011110100101100101011111111111101010111011111101100111110111110111110000111010011111111110101011101111010111101011111111010010110101111110111010101110101111011101111111111111111010000101111101010111111010100100100011111000010
CHEMBL3775737,10010110100011110001101111111101000111110011111101011111110111100111100010110110010000010110100011110000001010011111001011000010011111101100110111011111010111111111000111111010111000110101111111100000110001110011111111011100101110101000111111101111011111111011101110101101100010010000001111010111101110100001011001001100011110001111111011010111011110101111000100110101111111011111111010111110110000100010101010110000010100011100111111011100
CHEMBL1782569,00011101100111010101111111100001011111001010111001111110011111110010100010110011101001110101000111010000001010001110101000010010101000101000110101111111110111110101110111101111110001100011010111100100101001010111111101010110111110100101101110011111010111011111110110111101010000011100100111110001101111100001111001001100011110111010111000010111001010000111101101110100100111000110111010100011110000100010101100011001010100011001001001000000
CHEMBL1782568,10011101100111110101111111110001011110001000101001111110011111110010000010110011111000110111100111010000001010011100100010010110101000001100110101110111110111110101111111101111110000100011110111100100111001111110111101010110111110101101111110011111011111011101110100111000110010010000101111110001101111101101111001101100011110111111111000010111011010001111101101110100100111100110111010100010110000100110101110011101010100011100111001000110
CHEMBL2164366,01111001101111111101101111110101011110110101101101011111011111111011011010110000101001011101110111011110001111011011100111010101101111000100110110101111110111011101011000100111110100110111111111110011101001110111111111011000101100111111111110011111111111011111111100111110110111011000100111001111001110111101111001110110011111101110001111010111011010001011100100110000100010011110110011111110111000100110111000110110110100011100011011000110
CHEMBL3415589,10111010000110010101100111111001111111100110111110001111111111110110000000100011101011111111010001110100101111000000001110010110111000101110110110100110110111101001011111011001010100000101110111100101111001111111001111111100111100110011110110000111010001111110111100011101100110011000001111010011001110100001111001111111001101111111111011110111011010011001011100110101110011011111110010001011010000100010101100111111011100010000101001000110
